2024-09-16 17:35:30,68.822,20429,69.164,1,21131,0,0,0,0,0,80.961,230365,240.832,0.489,347702,189.771,339765,193.053,0.983,356412
2024-09-16 20:05:56,68.822,20429,69.164,1,21131,0,0,0,0,0,80.961,230365,240.832,0.489,347702,138.678,340150,143.085,0.969,356808
2024-09-16 21:03:33,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,117.642,340265,118.938,0.989,356927
2024-09-16 22:15:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,118.697,340412,120.338,0.987,357076
2024-09-16 22:25:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,123.655,340432,125.14,0.988,357096
2024-09-16 22:35:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,117.528,340452,119.155,0.987,357116
2024-09-16 22:45:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,118.656,340471,119.969,0.989,357136
2024-09-16 22:55:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,121.847,340491,123.142,0.99,357156
2024-09-16 23:05:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,111.584,340510,113.204,0.986,357176
2024-09-16 23:15:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,122.628,340530,124.644,0.984,357196
2024-09-16 23:25:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,124.365,340550,126.328,0.985,357216
2024-09-16 23:35:21,108.782,21629,109.39,0.994,22346,0,0,0,0,0,80.961,230365,240.832,0.489,347702,126.159,340572,128.459,0.982,357238
